drug_ref,drug_descr,atc_ref,atc_descr
5761124EF0B8517CE1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",A02BC01,Omeprazol
7AE88E50C7627617E1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
84D486508B7E6E7AE1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
936D124EF0B8517CE1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",A02BC01,Omeprazol
B96D124EF0B8517CE1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",A02BC01,Omeprazol
BCBC2852AA41AA4AE1000000AC100158,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
CEFD8E50635C6D44E1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
D0F78E50635C6D44E1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
D1E98E50635C6D44E1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
EE868E508A4C6C7AE1000000AC10014C,"VALSARTÁN, 320 MG COMP RECUB",C09CA03,Valsartan
19295B466A54183FE1000000AC100155,"VALSARTÁN, 40 MG COMP",C09CA03,Valsartan
6F265B466A54183FE1000000AC100155,"VALSARTÁN, 40 MG COMP",C09CA03,Valsartan
D3275B466A54183FE1000000AC100155,"VALSARTÁN, 40 MG COMP",C09CA03,Valsartan
155586506F487344E1000000AC10014C,"VALSARTÁN, 40 MG COMP RECUB",C09CA03,Valsartan
192B8E504363697AE1000000AC10014C,"VALSARTÁN, 40 MG COMP RECUB",C09CA03,Valsartan
2E738A50FB786B7AE1000000AC10014C,"VALSARTÁN, 40 MG COMP RECUB",C09CA03,Valsartan
7E4886506F487344E1000000AC10014C,"VALSARTÁN, 40 MG COMP RECUB",C09CA03,Valsartan
EE4F8E505955A420E1000000AC10014C,"VALSARTÁN, 40 MG COMP RECUB",C09CA03,Valsartan
1E345C461C27EF6FE1000000AC100155,"VALSARTÁN, 80 MG COMP",C09CA03,Valsartan
46DA5B4692DF7E1EE1000000AC100155,"VALSARTÁN, 80 MG COMP",C09CA03,Valsartan
884C5B466A54183FE1000000AC100155,"VALSARTÁN, 80 MG COMP",C09CA03,Valsartan
A23A5B466A54183FE1000000AC100155,"VALSARTÁN, 80 MG COMP",C09CA03,Valsartan
C5725C461C27EF6FE1000000AC100155,"VALSARTÁN, 80 MG COMP",C09CA03,Valsartan
D63A5B466A54183FE1000000AC100155,"VALSARTÁN, 80 MG COMP",C09CA03,Valsartan
795386506F487344E1000000AC10014C,"VALSARTÁN, 80 MG COMP RECUB",C09CA03,Valsartan
824F8E505955A420E1000000AC10014C,"VALSARTÁN, 80 MG COMP RECUB",C09CA03,Valsartan
43235B466A54183FE1000000AC100155,VALSARTÁN/HCTZ COMP CUB PEL 160/25 MG (ENV 280),C09DA03,Valsartan y diureticos
46355C461C27EF6FE1000000AC100155,"VALSARTÁN/HCTZ, 160/12,5 MG COMP RECUB",C09DA03,Valsartan y diureticos
B6D75B4665DDEF6FE1000000AC100155,"VALSARTÁN/HCTZ, 160/12,5 MG COMP RECUB (ENV 280)",C09DA03,Valsartan y diureticos
49205B466A54183FE1000000AC100155,"VALSARTÁN/HCTZ, COMP RECUB 160/12,5 MG (ENV 280)",C09DA03,Valsartan y diureticos
46D25B4692DF7E1EE1000000AC100155,"VALSARTAN/HIDROCLOROTIAZIDA,  160/25 MG COM RECUB (ENV 28)",C09DA03,Valsartan y diureticos
07678E50A5586A7AE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
46F98E50635C6D44E1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
50F88E50635C6D44E1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
5CF88E50635C6D44E1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
7F798E506B62687AE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
9EE88E50C7627617E1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
ADDE85509E26FA03E1000000AC100158,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
D9E886508B7E6E7AE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP",C09DA03,Valsartan y diureticos
CC88285253685F27E1000000AC100158,"VALSARTÁN/HIDROCLOROTIAZIDA, 160 MG COMP RECUB",C09DA03,Valsartan y diureticos
25345C464128183FE1000000AC100155,"VALSARTÁN/HIDROCLOROTIAZIDA, 160/12,5 MG COMP",C09DA03,Valsartan y diureticos
35225B466A54183FE1000000AC100155,"VALSARTAN/HIDROCLOROTIAZIDA, 160/25 MG COMP",C09DA03,Valsartan y diureticos
77255B466A54183FE1000000AC100155,"VALSARTAN/HIDROCLOROTIAZIDA, 160/25 MG COMP",C09DA03,Valsartan y diureticos
0789124EF0B8517CE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09CA03,Valsartan
1189124EF0B8517CE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09CA03,Valsartan
14DA85509E26FA03E1000000AC100158,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09DA03,Valsartan y diureticos
1D89124EF0B8517CE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09CA03,Valsartan
2789124EF0B8517CE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09CA03,Valsartan
6ADA85509E26FA03E1000000AC100158,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09DA03,Valsartan y diureticos
746D0353B21F8512E1000000AC100159,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09DA03,Valsartan y diureticos
99F9045349B29D21E1000000AC100159,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09DA03,Valsartan y diureticos
A388124EF0B8517CE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09CA03,Valsartan
C188124EF0B8517CE1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09CA03,Valsartan
F2D485509E26FA03E1000000AC100158,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09DA03,Valsartan y diureticos
FED485509E26FA03E1000000AC100158,"VALSARTÁN/HIDROCLOROTIAZIDA, 320 MG COMP",C09DA03,Valsartan y diureticos
FC3A5B466A54183FE1000000AC100155,"VALSARTAN/HIDROCLOROTIAZIDA, 80/12,5 MG COMP CUB PELIC",C09DA03,Valsartan y diureticos
C83A5B466A54183FE1000000AC100155,"VALSARTAN/HIDROCLOROTIAZIDA, 80/12,5 MG COMP RECUB  (ENV 28)",C09DA03,Valsartan y diureticos
14AB8E50305D2768E1000000AC10014C,"VALSARTÁN/HIDROCLOROTIAZIDA, COMP RECUB 160/12,5 MG (",C09DA03,Valsartan y diureticos
42D25B4692DF7E1EE1000000AC100155,"VALSARTAN/HIDROCLOROTIAZIDA, COMP RECUB 160/25 MG (ENV 28)",C09DA03,Valsartan y diureticos
03D4A2559161E937E1000000AC10015A,VANCOMICINA,J01XA01,Vancomicina
71EAA15577DAFF1BE1000000AC10015A,VANCOMICINA,J01XA01,Vancomicina
7DEAA15577DAFF1BE1000000AC10015A,VANCOMICINA,J01XA01,Vancomicina
BB340E5B2E8EBC31E1000000AC160194,vancomicina,J01XA01,Vancomicina
E1AAA355D9485261E1000000AC10015A,VANCOMICINA,J01XA01,Vancomicina
018F774EC6220D17E1000000AC100159,VANCOMICINA 125 MG CAPS (FORMULA MAGISTRAL),J01XA01,Vancomicina
C792774EC6220D17E1000000AC100159,VANCOMICINA 250 MG CAPS (FORMULA MAGISTRAL),J01XA01,Vancomicina
60A26A5CEE7D60B1E1000000AC16013E,"VANCOMICINA 500 MG VIAL, (NEO)",J01XA01,Vancomicina
391E5B466A54183FE1000000AC100155,"VANCOMICINA, 1 G VIAL",J01XA01,Vancomicina
7667AC51389EF05CE1000000AC100158,"VANCOMICINA, 1 G VIAL",J01XA01,Vancomicina
D8675C461C27EF6FE1000000AC100155,"VANCOMICINA, 1 G VIAL",J01XA01,Vancomicina
6C4B5B466A54183FE1000000AC100155,"VANCOMICINA, 1 G/20 ML VIAL 20 ML",J01XA01,Vancomicina
031B314AEB548E2BE1000000AC100152,"VANCOMICINA, 125 MG CAPSULAS",J01XA01,Vancomicina
31E80B4AAFFF9E50E1000000AC100154,"VANCOMICINA, 250 MG CAPSULAS",J01XA01,Vancomicina
6667AC51389EF05CE1000000AC100158,"VANCOMICINA, 500 MG VIAL",J01XA01,Vancomicina
79165B466A54183FE1000000AC100155,"VANCOMICINA, 500 MG VIAL",J01XA01,Vancomicina
84675C461C27EF6FE1000000AC100155,"VANCOMICINA, 500 MG VIAL",J01XA01,Vancomicina
F51D5B466A54183FE1000000AC100155,"VANCOMICINA, 500 MG VIAL",J01XA01,Vancomicina
35395C464128183FE1000000AC100155,"VANCOMICINA, 500 MG/10 ML VIAL 10 ML",J01XA01,Vancomicina
A1225B466A54183FE1000000AC100155,"VANCOMICINA, 500 MG/10 ML VIAL 10 ML",J01XA01,Vancomicina
D84C5B466A54183FE1000000AC100155,"VANCOMICINA, 500 MG/10 ML VIAL 10 ML",J01XA01,Vancomicina
BDDB4F58CBE4D60CE1000000AC100159,"VANDETANIB, 300 MG COMP RECUB",L01XE12,Vandetanib
1CA99357C9C1A512E1000000AC100159,VARDENAFIL,G04BE09,Vardenafilo
21B6A15577DAFF1BE1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
29E3A2559161E937E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
5089A355D9485261E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
50E5A2559161E937E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
5889A355D9485261E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
71B5A15577DAFF1BE1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
AFE2A2559161E937E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
CBE2A2559161E937E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
ECA3A355D9485261E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
FCA3A355D9485261E1000000AC10015A,VARDENAFIL,G04BE09,Vardenafilo
01AEE25CC4B08224E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
02781A5CE45EC773E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
1A781A5CE45EC773E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
31AEE25CC4B08224E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
32D4BF5C3E18275EE1000000AC16013F,vardenafilo,G04BE09,Vardenafilo
3DAEE25CC4B08224E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
4856A35CE655703EE1000000AC16013F,vardenafilo,G04BE09,Vardenafilo
49AEE25CC4B08224E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
4AD4BF5C3E18275EE1000000AC16013F,vardenafilo,G04BE09,Vardenafilo
5456A35CE655703EE1000000AC16013F,vardenafilo,G04BE09,Vardenafilo
6056A35CE655703EE1000000AC16013F,vardenafilo,G04BE09,Vardenafilo
8A04645C960906A4E1000000AC1601AB,vardenafilo,G04BE09,Vardenafilo
A1771A5CE45EC773E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
AD771A5CE45EC773E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
C5771A5CE45EC773E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
DD771A5CE45EC773E1000000AC1601AE,vardenafilo,G04BE09,Vardenafilo
263C9F5547FC5261E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
419CA2559161E937E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
499CA2559161E937E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
659CA2559161E937E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
7EC7A2559161E937E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
86C7A2559161E937E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
8EC7A2559161E937E1000000AC10015A,VARENICLINA,N07BA03,Vareniclina
A2FD095E8D81713CE1000000AC1601AB,VARENICLINA,N07BA03,Vareniclina
3C7F704D4BA6426DE1000000AC100158,"VARENICLINA, 0,5 MG COMP",N07BA03,Vareniclina
E1CF9B4991DBE03AE1000000AC100156,"VARENICLINA, 0,5 MG COMP",N07BA03,Vareniclina
1DCD9B4991DBE03AE1000000AC100156,"VARENICLINA, 0,5 MG COMP RECUB",N07BA03,Vareniclina
DB76124EF0B8517CE1000000AC10014C,"VARENICLINA, 0.5 MG COMP",B06AB01,Hematina
984A704DEF883B4BE1000000AC100158,"VARENICLINA, 1 MG COMP",N07BA03,Vareniclina
3DCD9B4991DBE03AE1000000AC100156,"VARENICLINA, 1 MG COMP RECUB",N07BA03,Vareniclina
D3CB5B4692DF7E1EE1000000AC100155,"VARIDASA, COMP (ENV 40)",,
2E5E844E1626A227E1000000AC10014C,VAS-2 CREMA (FORMULA MAGISTRAL),V30ZZ91,FORMULAS MAGISTRALES
5E7B69468AA14C38E1000000AC100152,VAS-2 CREMA 200 G,V30ZZ91,FORMULAS MAGISTRALES
487C69468AA14C38E1000000AC100152,VAS-3 CREMA 200 G,V30ZZ91,FORMULAS MAGISTRALES
856F844E362DD456E1000000AC10014C,VAS-4 CREMA (FORMULA MAGISTRAL),V30ZZ91,FORMULAS MAGISTRALES
3B7D69468AA14C38E1000000AC100152,"VAS-4, CREMA 200 G",V30ZZ91,FORMULAS MAGISTRALES
8B50CE4E2243676CE1000000AC10014C,VAS-5 CREMA (FORMULA MAGISTRAL),V30ZZ91,FORMULAS MAGISTRALES
5D8DCB4ED272B82CE1000000AC100159,VAS-5 CREMA 200 G (FORMULA MAGISTRAL),V30ZZ91,FORMULAS MAGISTRALES
62475B466A54183FE1000000AC100155,"VASELATUM, FRA 150 ML",,
F35A404A51C30B6BE1000000AC10014B,"VASELINA APOSITO 15 X 25 CM, (LINITUL)",D09AX91,"Tul con balsamo de Peru, combinaciones con"
1FD1434A9F2A3F6FE1000000AC10014B,"VASELINA APOSITO 9 X 15 CM, (LINITUL)",D09AX91,"Tul con balsamo de Peru, combinaciones con"
12745C468000801EE1000000AC100155,"VASELINA ESTERIL, TUB 20 G",D02AC91,Vaselina
EAF07F5185BC6A4DE1000000AC100158,"VASELINA LIQUIDA ESTERIL,10 ML VIAL (FM)",D02AC91,Vaselina
74057F5185BC6A4DE1000000AC100158,"VASELINA LIQUIDA, 250 ML FRASCO",D02AC91,Vaselina
5E54825DB4567C6DE1000000AC16013F,vaselina salicílica 10 mg/g pomada 100 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
6954825DB4567C6DE1000000AC16013F,vaselina salicílica 100 mg/g pomada 100 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
7354825DB4567C6DE1000000AC16013F,vaselina salicílica 100 mg/g pomada 200 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
7D54825DB4567C6DE1000000AC16013F,vaselina salicílica 100 mg/g pomada 50 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
27AF825DB13BA314E1000000AC16013F,vaselina salicílica 20 mg/g pomada 100 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
31AF825DB13BA314E1000000AC16013F,vaselina salicílica 20 mg/g pomada 50 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
8754825DB4567C6DE1000000AC16013F,vaselina salicílica 200 mg/g pomada 100 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
9154825DB4567C6DE1000000AC16013F,vaselina salicílica 200 mg/g pomada 50 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
9B54825DB4567C6DE1000000AC16013F,vaselina salicílica 30 mg/g pomada 100 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
A554825DB4567C6DE1000000AC16013F,vaselina salicílica 30 mg/g pomada 50 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
AF54825DB4567C6DE1000000AC16013F,vaselina salicílica 50 mg/g pomada 100 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
BC54825DB4567C6DE1000000AC16013F,vaselina salicílica 50 mg/g pomada 200 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
C654825DB4567C6DE1000000AC16013F,vaselina salicílica 50 mg/g pomada 50 g 1 envase,D11AF,Preparados anti-verrugas y callicidas
D96D5C461C27EF6FE1000000AC100155,"VASELINA TÓP OFT, 3,5 G POM OFT",S01XA20,Lagrimas artificiales y otros preparados inertes
C8C9634B0E00737AE1000000AC100155,VECURONIO 20 MG + SG5% / 100 ML,B05BA91,Suero glucosado
C5CB634B0E00737AE1000000AC100155,VECURONIO 20 MG + SSF / 100 ML,B05BB91,"Sodio cloruro, solucion parenteral"
28785C468000801EE1000000AC100155,"VECURONIO, 10 MG VIAL",M03AC03,"Vecuronio, bromuro de"
4A481C5647EBF74DE1000000AC10015A,"VEDOLIZUMAB, 300 MG VIAL",L04AA,Inmunosupresores selectivos
EED21F479B38781BE1000000AC100153,VEGEFAST COMPLET 220 ML BRICK,V06,NUTRIENTES GENERALES
DA25F558F5F52E94E1000000AC16013E,VEGENAT ESPESANTE MED 9 G SOBRES,V06,NUTRIENTES GENERALES
26A7E2483115AC06E1000000AC100150,"VEGENAT ESPESANTE MED, 9 G SOBRES",V06,NUTRIENTES GENERALES
D6D820477757D415E1000000AC100151,VEGENAT MED CHOCOLATE 110  G SOBRES,V06,NUTRIENTES GENERALES
C10BBF48ACB33961E1000000AC100156,VEGENAT MED ESPESANTE 227 G SOBRES,V06,NUTRIENTES GENERALES
95DB20477757D415E1000000AC100151,VEGENAT MED HORTALIZAS 110  G SOBRES,V06,NUTRIENTES GENERALES
B64C20470B62D115E1000000AC100151,VEGENAT MED JAMON 110  G SOBRES,V06,NUTRIENTES GENERALES
6BB22047FC93D315E1000000AC100151,VEGENAT MED LIMON 55  G SOBRES,V06,NUTRIENTES GENERALES
3D3F0448A2A76148E1000000AC100159,VEGENAT MED MANZANA 110 G SOBRES,V06,NUTRIENTES GENERALES
0DB42047FC93D315E1000000AC100151,VEGENAT MED MARINERO 110  G SOBRES,V06,NUTRIENTES GENERALES
B2B52047FC93D315E1000000AC100151,VEGENAT MED MIEL 110  G SOBRES,V06,NUTRIENTES GENERALES
1BB92047FC93D315E1000000AC100151,VEGENAT MED NARANJA 110  G SOBRES,V06,NUTRIENTES GENERALES
F4DC20477757D415E1000000AC100151,VEGENAT MED PESCADO 110  G SOBRES,V06,NUTRIENTES GENERALES
F96120470B62D115E1000000AC100151,VEGENAT MED POLLO  AL CURRY 110  G SOBRES,V06,NUTRIENTES GENERALES
E4DE20477757D415E1000000AC100151,VEGENAT MED POLLO 110  G SOBRES,V06,NUTRIENTES GENERALES
AA0120477D79D215E1000000AC100151,VEGENAT MED TERNERA 110  G SOBRES,V06,NUTRIENTES GENERALES
32AD2047ADA9D115E1000000AC100151,VEGENAT MED VERDURAS 110  G SOBRES,V06,NUTRIENTES GENERALES
18960B53291CC651E1000000AC100159,"VEMURAFENIB, 240 MG COMP RECUB",L01XE15,Vemurafenib
23C0D456871A487BE1000000AC10015B,VENDA DE GASA ELASTICA,,
2DC0D456871A487BE1000000AC10015B,VENDA DE GASA ELASTICA,,
6E16D356DB4C477BE1000000AC10015B,VENDA DE GASA ELASTICA,,
0F7DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA,,
1A7DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA,,
1B63D45680114E7BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
2563D45680114E7BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
27D0D4568431467BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
2CF5D456582B8266E1000000AC10015B,VENDA DE GASA HIDROFILA,,
2E7DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA,,
660ED356DB4C477BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
66F2D456582B8266E1000000AC10015B,VENDA DE GASA HIDROFILA,,
6E10D356DB4C477BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
B965D45680114E7BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
D60CD356DB4C477BE1000000AC10015B,VENDA DE GASA HIDROFILA,,
040CD356DB4C477BE1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
36F5D456582B8266E1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
387DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
427DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
4C7DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
54F5D456582B8266E1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
567DD4562371F173E1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
8E0ED356DB4C477BE1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
CBCFD4568431467BE1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
D6CFD4568431467BE1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
E1CFD4568431467BE1000000AC10015B,VENDA DE GASA HIDROFILA CAMBRIC,,
0511D356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
0F11D356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
23D4D4561F3D4D5DE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
260DD356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
2D1CD356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
300DD356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
33D3D4568431467BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
3DD3D4568431467BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
440DD356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
457BD4562371F173E1000000AC10015B,VENDA DE MALLA HIDROFILA,,
5067D45680114E7BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
51D3D4568431467BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
AFB8D456871A487BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
CAA6D456A65A4A7BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
CB62D45680114E7BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
DEA6D456A65A4A7BE1000000AC10015B,VENDA DE MALLA HIDROFILA,,
4FA7D456A65A4A7BE1000000AC10015B,VENDA DE MALLA HIDROFILA CAMBRIC,,
5BD3D4568431467BE1000000AC10015B,VENDA DE MALLA HIDROFILA CAMBRIC,,
7BD7D4568431467BE1000000AC10015B,VENDA DE MALLA HIDROFILA CAMBRIC,,
E710D356DB4C477BE1000000AC10015B,VENDA DE MALLA HIDROFILA CAMBRIC,,
086CD45680114E7BE1000000AC10015B,VENDA ELASTICA,,
1105D356DB4C477BE1000000AC10015B,VENDA ELASTICA,,
1B05D356DB4C477BE1000000AC10015B,VENDA ELASTICA,,
21BAD456871A487BE1000000AC10015B,VENDA ELASTICA,,
2DBAD456871A487BE1000000AC10015B,VENDA ELASTICA,,
37BAD456871A487BE1000000AC10015B,VENDA ELASTICA,,
3D01D456582B8266E1000000AC10015B,VENDA ELASTICA,,
55C2D456871A487BE1000000AC10015B,VENDA ELASTICA,,
5FC2D456871A487BE1000000AC10015B,VENDA ELASTICA,,
69C2D456871A487BE1000000AC10015B,VENDA ELASTICA,,
6EBFD456871A487BE1000000AC10015B,VENDA ELASTICA,,
73C2D456871A487BE1000000AC10015B,VENDA ELASTICA,,
78BFD456871A487BE1000000AC10015B,VENDA ELASTICA,,
7DC0D456871A487BE1000000AC10015B,VENDA ELASTICA,,
97E1D4561F3D4D5DE1000000AC10015B,VENDA ELASTICA,,
A1E1D4561F3D4D5DE1000000AC10015B,VENDA ELASTICA,,
A1F4D456582B8266E1000000AC10015B,VENDA ELASTICA,,
A515D356DB4C477BE1000000AC10015B,VENDA ELASTICA,,
ABF4D456582B8266E1000000AC10015B,VENDA ELASTICA,,
AF15D356DB4C477BE1000000AC10015B,VENDA ELASTICA,,
B4D9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
B5F4D456582B8266E1000000AC10015B,VENDA ELASTICA,,
B915D356DB4C477BE1000000AC10015B,VENDA ELASTICA,,
BA87D4562371F173E1000000AC10015B,VENDA ELASTICA,,
BED9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
BFF4D456582B8266E1000000AC10015B,VENDA ELASTICA,,
C4BED456871A487BE1000000AC10015B,VENDA ELASTICA,,
C8D9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
CE87D4562371F173E1000000AC10015B,VENDA ELASTICA,,
CEBED456871A487BE1000000AC10015B,VENDA ELASTICA,,
D8BED456871A487BE1000000AC10015B,VENDA ELASTICA,,
DFD9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
E2BED456871A487BE1000000AC10015B,VENDA ELASTICA,,
E9D9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
EA6BD45680114E7BE1000000AC10015B,VENDA ELASTICA,,
EC64D45680114E7BE1000000AC10015B,VENDA ELASTICA,,
F3D9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
F46BD45680114E7BE1000000AC10015B,VENDA ELASTICA,,
FDD9D4568431467BE1000000AC10015B,VENDA ELASTICA,,
FE6BD45680114E7BE1000000AC10015B,VENDA ELASTICA,,
FFDFD4561F3D4D5DE1000000AC10015B,VENDA ELASTICA,,
1E14D356DB4C477BE1000000AC10015B,VENDA ELASTICA ADHESIVA,,
95B9D456871A487BE1000000AC10015B,VENDA ELASTICA ADHESIVA,,
A9B9D456871A487BE1000000AC10015B,VENDA ELASTICA ADHESIVA,,
0D76D4562371F173E1000000AC10015B,VENDA ELASTICA COHESIVA,,
1776D4562371F173E1000000AC10015B,VENDA ELASTICA COHESIVA,,
95D7D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
9BD7D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
A1D7D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
A7D7D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
ADD7D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
B3D7D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
BFC1D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
C9C1D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
D3C1D456871A487BE1000000AC10015B,VENDA ELASTICA COHESIVA,,
09AA4F584CBB6940E1000000AC100159,VENETOCLAX 10 MG COMP RECUB (14 COMP(UC)),L01XX52,Venetoclax
32D4965BF243C0E0E1000000AC160194,VENETOCLAX 10 MG COMP RECUB (14 COMP),L01XX52,Venetoclax
1910EA5AABE6542DE1000000AC1601AE,VENETOCLAX 100 MG COMP RECUB (112 COMP),L01XX52,Venetoclax
